ds,yhat,yhat_lower,yhat_upper
2017-10-21,2088.751255827245,-571.3851652508058,4863.5331127723375
2017-10-22,1912.2542885641126,-847.7827814114439,4413.761268054834
2017-10-23,1871.1511953458387,-905.8434888279503,4655.045039467157
2017-10-24,2297.7670740272747,-505.78028640459104,5141.1813384379275
2017-10-25,1909.5223552435814,-826.2409189694084,4728.461593661464
2017-10-27,2128.652768550038,-512.8869058615427,5068.7615072065955
2017-10-28,2654.8106033864415,-84.61558663901923,5615.012583992518
2017-10-29,2510.6075718977545,-47.34604790842283,5371.940000745449
2017-10-30,2494.787608675324,-233.69347528246323,5197.899015877067
2017-10-31,2939.3194949360454,184.8134596584903,5565.4726726946665
2017-11-01,2561.374816514805,-55.488430179898046,5521.109328996649
2017-11-03,2777.839908921645,45.10855680939852,5591.823341639248
2017-11-04,3291.126381766124,601.8481493287212,6031.125736172646
2017-11-05,3126.6284044128192,370.21049291507705,5826.228616994299
2017-11-06,3083.445596759789,414.2632344441669,5853.524924986753
2017-11-07,3494.021811738719,804.3754576858857,6160.003168968389
2017-11-08,3076.1170604536946,498.1320858250494,5674.2208170782005
2017-11-09,2541.002380585264,-425.95419615665224,5260.760668104894
2017-11-10,3197.5161347300036,628.3813245308943,6186.632334639369
2017-11-11,3657.3524358318455,950.0017277897341,6255.375494535777
2017-11-12,3436.683262324003,750.2784152141394,6154.2960447044925
2017-11-13,3335.5915000463583,385.6487484127023,6007.938785895992
2017-11-14,3687.5348165380415,1020.4739603421588,6693.521753150253
2017-11-15,3211.2979902870175,452.65767082100774,5713.122520255664
2017-11-16,2619.16740629188,-154.0369144159613,5273.950802415057
2017-11-17,3220.968202717902,388.75263611262477,6090.735599436065
2017-11-18,3629.327348172961,855.4483312016406,6393.975919875779
2017-11-19,3361.280415943901,643.452672297655,6147.431713531069
2017-11-20,3217.684027742847,611.2322690248125,5803.613997561799
2017-11-21,3532.662206677186,946.4923372737231,6212.515221818063
2017-11-22,3025.543135683971,430.8249559792534,5856.330183428106
2017-11-23,2409.020449764249,-231.1737266806423,5238.37302849996
2017-11-24,2993.178348041434,305.03060804792284,5682.412416159039
2017-11-25,3390.751995448699,782.0766134252914,6082.790533773312
2017-11-26,3118.7255025789,287.9649512321978,5782.091399226321
2017-11-27,2977.7453799811274,420.65260984011303,5767.407973552644
2017-11-28,3301.569946428778,551.9290446674988,6082.544615417465
2017-11-29,2809.012784801167,-104.8328845486791,5429.231503831782
2017-11-30,2212.1143100076592,-494.0008089110916,4799.583032911247
2017-12-01,2820.1805821171156,250.42113501016988,5637.274830876842
2017-12-02,3245.060593880606,480.80186954054466,5892.977805430983
2017-12-03,3002.763996056483,263.41961762164414,5912.168652597228
2017-12-04,2892.8967530463137,158.09093030932175,5674.319205112489
2017-12-05,3248.134733660646,573.2643414514678,5876.822517294674
2017-12-06,2786.1927951038147,195.48408858535117,5537.425731354306
2017-12-08,2851.8793590292416,118.7656797137766,5690.807934838204
2017-12-09,3298.6230479620754,396.2222692290539,6084.188027923075
2017-12-10,3073.363814384674,352.4148347205812,5764.2032596972185
2017-12-11,2974.9200323290906,161.49753255782838,5750.27651278939
2017-12-12,3335.3134400402932,478.8806567960221,6141.690044549058
2017-12-13,2871.756673700002,172.81116955087975,5735.047249727531
2017-12-14,2294.866409659501,-480.3273012771135,5203.794339470829
2017-12-15,2912.740193408372,260.11866791866447,5536.996803760225
2017-12-16,3336.267193511624,442.8926533127267,6102.653494022345
2017-12-17,3080.7739435990975,415.8926156700125,5940.6575383353265
2017-12-18,2945.481779409738,247.648975378819,5695.345988547261
2017-12-19,3262.995327626611,508.5065966519059,5939.913526052055
2017-12-20,2751.2791129105817,74.16157747793798,5448.536591961444
2017-12-22,2683.8619520377356,22.211766263447057,5431.924301274177
2017-12-23,3049.3394360309835,447.91898226206285,5706.622173635613
2017-12-24,2734.8515608829352,-396.85810859430444,5666.685978264531
2017-12-25,2540.91372380573,-196.195118545098,5120.93199318148
2017-12-26,2801.451096061254,146.34805085625965,5721.807028675134
2017-12-27,2235.7436304467847,-332.42625838305526,4951.520046500632
2017-12-29,2074.343313764477,-682.6194804178267,4815.700500492585
2017-12-30,2402.148975227709,-335.96989881408757,5129.269487073257
2017-12-31,2057.555461293803,-658.0065911325325,4916.708802434457
2018-01-01,1841.9076000911318,-917.0961889292117,4357.264558487716
2018-01-02,2089.7841134825157,-704.6733521575848,4892.135003936233
2018-01-03,1520.924121876783,-1159.0515829393596,4326.2434871495925
2018-01-06,1736.3374212950318,-837.9981035480308,4368.722481910443
2018-01-07,1426.9416501420721,-1295.1605544673216,3948.2300716143136
2018-01-08,1255.0644290701198,-1594.1678678732933,3904.690102261239
2018-01-09,1554.4606574749155,-1280.8285948106807,4300.6412584676855
2018-01-12,1037.3868607899199,-1702.8046708917195,3922.106392690961
2018-01-13,1462.131569874959,-1146.7687842699302,4303.861054005739
2018-01-14,1225.0270187428118,-1538.8590055419295,3907.548506994122
2018-01-15,1125.2647347852062,-1693.4624172811564,3803.534829687311
2018-01-16,1495.0641435083428,-1257.1782416873914,4124.852588911534
2018-01-19,1164.2698068932823,-1454.8894565946962,3742.118660582085
2018-01-20,1638.3880510073468,-1165.1197412563406,4238.44854232437
2018-01-21,1442.4439977049128,-1379.10380001057,4003.9462784181997
2018-01-22,1374.78743063235,-1263.9488117177934,4058.5608415179995
2018-01-23,1767.0081816338927,-865.6195456583536,4481.587853934233
2018-01-24,1335.932568013253,-1552.7248698715453,4181.773071571693
2018-01-26,1442.5660218258201,-1339.985185820022,4191.68798096524
2018-01-27,1898.7767702380763,-976.6368844363112,4603.716530296314
2018-01-28,1675.6576795137016,-956.5040109316851,4444.645537234656
2018-01-29,1572.3512442875146,-1200.768374372241,4426.365903674596
2018-01-30,1921.4483244823186,-923.1816443603328,4611.641186909741
2018-02-02,1435.4164397107404,-1357.5917337183791,4201.565404027328
2018-02-03,1831.894046208403,-948.4988979138773,4478.67533566335
2018-02-04,1548.7523385714294,-1156.5583305933235,4227.896547462257
2018-02-05,1386.7691168654442,-1491.7721370940137,3938.0978797982466
2018-02-06,1680.148295828434,-1174.9817034187045,4279.306751687717
2018-02-09,1059.7123872437014,-1481.4520344734476,3886.8587768063603
2018-02-10,1426.6763130288964,-1304.584984689807,4132.93785744611
2018-02-11,1123.4254216700842,-1574.8110129811846,3906.9804980463705
2018-02-13,1245.5649955809986,-1277.4598974703244,4046.4111544754774
2018-02-16,692.5570558902216,-2335.6001651299675,3277.659668296405
2018-02-17,1102.9501140599018,-1740.7670262835213,3705.427154477938
2018-02-18,852.5769544793891,-1796.3490326862277,3708.513731403491
2018-02-19,742.0011230229516,-2089.183247346314,3363.9753283656255
2018-02-20,1104.7766563500554,-1560.1118864869723,4032.7297894874464
2018-02-21,659.3970271354765,-1990.9569033295081,3372.7359998719962
2018-02-23,787.7921121190209,-1920.2786042022187,3652.3616355138756
2018-02-24,1281.5890883890565,-1646.9274184414573,4031.094120525305
2018-02-25,1114.1980335976718,-1486.2717585361331,4182.079479729721
2018-02-26,1084.494157271245,-1844.9350577205662,3979.3287877292028
2018-02-28,1150.8022208588268,-1722.4678651181744,4095.7146682409507
2018-03-02,1401.1746538683087,-1217.3405316664134,4205.653384634004
2018-03-03,1942.7244658970524,-692.6294571409393,4554.8400872347065
2018-03-04,1812.9605927890593,-891.3838962252096,4561.671102975062
2018-03-05,1810.0513003667936,-893.6108385191162,4489.546743747423
2018-03-06,2265.4315817326315,-792.0274311062096,5008.6090182726675
2018-03-07,1895.7976531194604,-806.7555919185069,4666.0093539200125
2018-03-08,1411.3244853888618,-1522.6732021787284,4141.95463034392
2018-03-09,2119.744394208983,-295.2134142140598,5008.458664929807
2018-03-10,2631.656957810762,-206.58977667535126,5175.836531457698
2018-03-11,2462.1714400889496,-477.9164822152038,5081.668360199765
2018-03-12,2410.3586208547945,-372.13344920072336,5050.793391949326
2018-03-13,2808.731657898009,27.69841625475494,5799.9245351981535
2018-03-14,2375.213379512428,-241.41193041179238,5284.293607863263
2018-03-16,2456.2249336469617,-398.0924695904991,5010.790925097957
2018-03-17,2891.9991854867985,-168.67714055975028,5622.719598969028
2018-03-18,2645.254710375995,-288.9838077851216,5516.949452142358
2018-03-19,2516.5441350556043,-171.74111063445883,5269.0586445366225
2018-03-20,2839.811921381914,184.50335783241786,5600.705329797045
2018-03-21,2334.3302935927245,-162.17509245313195,5172.862618111129
2018-03-23,2285.6597322238713,-487.48773667336394,4961.673864495956
2018-03-24,2665.762783091107,191.7536798728329,5503.96884941991
2018-03-25,2370.5452342870644,-246.38242187786273,5030.436165982767
2018-03-26,2201.141972257879,-641.7816697823486,4852.607366296275
2018-03-27,2491.8842938343864,-392.26079417813907,5182.783166004579
2018-03-28,1962.2330285249209,-884.2391332175296,4652.448471106191
2018-03-29,1324.9391901919048,-1501.6569552410429,3939.0898209692195
2018-03-30,1890.071459941121,-854.3545721984905,4739.456909686391
2018-03-31,2270.281882351705,-424.69722384149753,5114.66056384088
2018-04-01,1982.4118751078715,-722.0406698247633,4878.342183546783
2018-04-02,1826.9161648037032,-984.4028557983883,4461.810849728666
2018-04-03,2137.3247587951246,-718.0023156581707,4830.714160981489
2018-04-04,1632.2006026386184,-1180.4087044514704,4378.0323037405105
2018-04-06,1619.7597607790608,-1114.4420730381935,4402.81617148038
2018-04-07,2033.1255884558318,-676.7372015327765,4674.078084941168
2018-04-08,1779.2499865439368,-915.5080283710848,4491.121383099768
2018-04-09,1657.609710446755,-974.3637930176379,4294.091985755341
2018-04-10,2000.8183571654065,-766.5725655368042,4618.689994258117
2018-04-11,1526.6057806843057,-1222.761654520602,4216.1487962198
2018-04-12,946.0238632651319,-1779.7677865096914,3581.682511601483
2018-04-13,1567.5168033872483,-1263.1846138635121,4312.063089932589
2018-04-14,2002.2262475500233,-708.727035777088,4602.465154117805
2018-04-15,1765.6324235550446,-808.5032832299762,4559.866855528662
2018-04-16,1657.008080601395,-1157.739391403382,4150.345887429314
2018-04-17,2008.9046925330906,-859.7391003131635,4665.925500838215
2018-04-20,1577.101317189168,-1123.056645179281,4261.62799829805
2018-04-21,2005.1957688544887,-764.7027975633928,4601.118895371158
2018-04-22,1759.2222913269134,-780.2018501650194,4615.383657024376
2018-04-23,1639.0467560665977,-875.5040357176413,4213.734404877987
2018-04-24,1977.865057204714,-1001.8265348100992,4709.895624240047
2018-04-25,1494.1579784295172,-1284.1901311683216,4095.190570422166
2018-04-26,899.8684476952124,-1945.2725875989215,3427.14735312887
2018-04-27,1504.4402280998665,-1199.5762182043584,4455.698599109359
2018-04-28,1920.089322602758,-976.7024227080236,4706.908749700833
2018-04-29,1663.410236333234,-1037.0154934789734,4289.794731035326
2018-04-30,1534.794896012142,-1189.1347477992713,4128.481835269816
2018-05-01,1867.8846576668773,-1060.5751233595172,4797.5244145347915
2018-05-02,1381.5134960059486,-1350.1202280655218,4233.397035365522
2018-05-03,787.8764867351979,-2026.1474107363124,3592.6069151860042
2018-05-04,1396.5628077015645,-1184.643332106555,4287.860012685948
2018-05-05,1819.8246244833576,-880.7198046576183,4684.069835373655
2018-05-06,1574.1840019974593,-981.3527807811278,4429.094327735075
2018-05-07,1459.8555512768671,-1222.460091859209,4232.970942746353
2018-05-08,1810.2050685320132,-1098.139211646013,4636.797878437764
2018-05-09,1343.7020085935706,-1389.6036212251076,4002.993668718655
2018-05-11,1404.4813404626505,-1277.0451616535186,4132.437092637925
2018-05-12,1852.5451424480923,-847.9734881314064,4561.88372506902
2018-05-13,1632.2262662306462,-1128.9205961020816,4305.9693898513315
2018-05-14,1543.1368192307277,-1212.048852718288,4196.057925032167
2018-05-15,1918.0412673847532,-871.1307451300511,4688.696288709628
2018-05-16,1474.8254345768687,-1256.06184376362,4093.825752166117
2018-05-18,1576.2231009442658,-1133.6228234647622,4529.124348233999
2018-05-19,2040.6740637181858,-603.2314524986369,4551.515751656783
2018-05-20,1833.610527486694,-780.0776329887476,4514.372542952772
2018-05-21,1754.3550287970036,-1007.6024343507303,4466.328161987689
2018-05-22,2135.469169890055,-617.7556361160408,4790.179377006607
2018-05-23,1694.726435918264,-1185.6269566523472,4412.780220424261
2018-05-25,1789.8688065577987,-721.864723738067,4662.702927628416
2018-05-26,2245.81808292447,-561.534247334573,5108.435451310445
2018-05-27,2026.9599910838567,-766.0057459098715,4768.065193282904
2018-05-28,1932.9274282107265,-1048.5752978145144,4775.908696565547
2018-05-29,2296.655345760023,-592.1454912833536,4911.916155408069
2018-05-30,1836.342315611332,-896.4078179545253,4457.108024731688
2018-06-01,1887.6760959270086,-739.9431030170956,4861.551113926334
2018-06-02,2320.381575885714,-646.661945661252,5250.840363122904
2018-06-03,2078.0578467949604,-776.1821281258906,4716.09279333711
2018-06-04,1960.827685758808,-726.0482184662135,4751.640514580461
2018-06-05,2302.0903889599854,-430.1695304490082,4799.499900216813
2018-06-06,1820.4722774644451,-932.8169274162989,4453.953190711462
2018-06-08,1834.1478158284378,-1061.8669811616276,4589.2442215847705
2018-06-09,2251.0937182964626,-298.78770517518586,4926.641254026132
2018-06-10,1995.3470439049095,-717.6265350620396,4803.111813488965
2018-06-11,1867.1645878859658,-1027.950222323005,4627.880628851384
2018-06-12,2200.011806638889,-405.30576358123193,5123.5156649602495
2018-06-13,1712.5148162890953,-1094.0316017619207,4317.016884561017
2018-06-15,1721.7312543951564,-1141.8855948441278,4289.987139679791
2018-06-16,2139.802511587324,-606.0038550616428,5034.827783954573
2018-06-17,1887.1429748614719,-891.1028142336377,4332.176491150373
2018-06-18,1763.7567856796604,-1060.3519176880525,4545.14273172286
2018-06-19,2102.8304333465912,-777.1355998187801,4772.120369606775
2018-06-20,1622.6943098412983,-885.5951647675482,4534.478375371693
2018-06-21,1035.010654870804,-1620.8510354587454,3786.409926566834
2018-06-22,1648.82649901211,-958.9731389138004,4373.844711370308
2018-06-24,1832.1381770369435,-1006.3451476428919,4441.519111025342
2018-06-25,1717.4137927685915,-1096.945165440841,4374.857396534661
2018-06-26,2064.6634466183355,-596.9922509968728,4684.699636755603
2018-06-27,1592.0419488245009,-1079.7870419788703,4313.1771368547015
2018-06-29,1630.7177781542464,-1126.0107244987785,4312.627835962818
2018-06-30,2062.6360171667097,-733.1404264750121,4961.598019987247
2018-07-01,1822.8386915952594,-790.6244629843749,4784.717789975125
2018-07-02,1711.11201535242,-1082.4789703711388,4571.964884409709
2018-07-03,2060.4911434395135,-547.0632714024871,4912.417895608173
2018-07-05,1008.9450375300353,-1830.634261130654,3893.1542034336926
2018-07-06,1628.7474899980007,-1378.841666322907,4376.809729169066
2018-07-07,2060.4421251940835,-686.08146878278,4876.6836193578465
2018-07-08,1820.187296913558,-947.7628211662987,4384.052879837195
2018-07-09,1707.9179839404535,-1204.400459246047,4452.229328398078
2018-07-10,2056.8105120487876,-846.3978389390767,4716.044854869554
2018-07-11,1585.2383585043365,-1385.7868564761616,4418.76274156759
2018-07-12,1004.9528417629683,-1638.3728043993715,3676.964925508357
2018-07-13,1625.12763556546,-996.3372852881673,4333.452165529551
2018-07-14,2057.638214670476,-869.2613432443721,4613.85792540003
2018-07-15,1818.6781492301616,-926.102464902752,4620.313421363663
2018-07-16,1708.1897705435244,-918.3111580494855,4503.392943413584
2018-07-17,2059.329320194734,-627.1679498379398,4544.356875114884
2018-07-18,1590.4243228910389,-1214.357797316852,4363.402331877092
2018-07-20,1636.6119761547652,-1100.51916421163,4283.892039119882
2018-07-21,2072.560993363917,-486.944690789185,4712.465181445231
2018-07-22,1837.0834760588214,-587.8825383873788,4693.557730386475
2018-07-23,1730.0031903252122,-1154.6552796633828,4359.5005281631775
2018-07-24,2084.359161045135,-886.600974319036,4704.627388887999
2018-07-25,1618.3689563131736,-1198.8165423224327,4427.354845830057
2018-07-26,1043.6177751879259,-1670.4889810521686,3885.0948615234124
2018-07-27,1669.1119627816588,-1205.2717663384076,4464.9973186483685
2018-07-28,2106.567723854203,-417.74072628281994,4803.2357033644175
2018-07-29,1872.0366058278819,-812.9312504158906,4651.878940600249
2018-07-30,1765.344929489001,-822.3621344944887,4588.524080404662
2018-07-31,2119.5669475585837,-538.636930306489,4801.749611167364
2018-08-01,1652.9891631826363,-1268.3362710208382,4452.522296437286
2018-08-03,1701.6382968266216,-920.6250692432295,4396.9255709173585
2018-08-04,2137.8867989532455,-575.5178373163767,4843.947210130967
2018-08-05,1902.2866283405572,-872.5692294183291,4793.90627764424
2018-08-06,1794.8756425408862,-811.7913831063591,4657.990715180857
2018-08-07,2148.9552002422283,-534.2744704871546,4917.322599947716
2018-08-10,1736.4257947137467,-1051.6485655901408,4404.975208509894
2018-08-11,2177.1854131637765,-539.2846006667362,5074.21186033093
2018-08-12,1947.8005236096706,-791.8380041108894,4701.219620489946
2018-08-13,1848.4807398385133,-880.6912769217438,4556.862833318399
2018-08-14,2212.664483427808,-516.8484129902298,4845.249943771244
2018-08-15,1758.9706826982995,-917.8871974071966,4373.834595978647
2018-08-16,1199.3753533158454,-1474.9251456057998,3937.601693689471
2018-08-17,1843.2520230639107,-988.6209903824606,4749.418979578442
2018-08-18,2302.647135386323,-239.95803198658862,4848.756003184546
2018-08-19,2093.892380537056,-566.2230903321932,4845.575087119286
2018-08-20,2017.031514115581,-644.8195708076532,4694.298585952198
2018-08-21,2405.2818173268315,-398.67484018134144,5166.698491364131
2018-08-22,1976.987987135612,-992.2081099187619,4544.225823149084
2018-08-23,1443.8022432394343,-1330.253153516666,4250.460547296058
2018-08-24,2114.7295437503717,-817.6279119427453,4609.075936510481
2018-08-25,2601.408941095167,-227.86013798775699,5482.865521628706
2018-08-26,2419.7328947177234,-430.08179384898415,5059.042067885091
2018-08-27,2369.2819427923832,-361.37699653152805,5157.267654673328
2018-08-28,2782.7947089538493,-230.96473341477684,5482.352873776822
2018-08-29,2378.1308382460593,-270.0383120239408,5332.6314270328185
2018-08-31,2556.3187548157402,-158.70635518441017,5349.374444947823
2018-09-01,3058.8967658190095,116.81225590800481,5736.049115956051
2018-09-02,2889.6695403780186,70.20866276522472,5503.574648256835
2018-09-03,2847.839341703274,152.2232162594553,5459.309385142815
2018-09-04,3265.8134141691344,558.2507114365394,6030.85547173999
2018-09-05,2861.1738466050374,62.45074732714576,5313.605886018116
2018-09-07,3025.2928555261196,83.2935968218302,5693.720420532274
2018-09-08,3513.5396859662496,901.1589123417604,6312.675648861367
2018-09-09,3325.0745139726832,698.2540050022869,6085.693176261321
2018-09-10,3259.1576442293513,444.3565042654038,6089.408929158468
2018-09-11,3648.326414597484,1119.458981668983,6349.957414082524
2018-09-12,3210.3638545979175,503.1593463456115,6048.144807028198
2018-09-13,2656.4917235549556,-89.34958579719073,5528.2885009846705
2018-09-14,3295.426578818215,359.88714541455556,5918.752600947578
2018-09-15,3738.6697101380155,1049.3454084620855,6450.915788068416
2018-09-16,3502.1326098332147,707.0982592845202,6188.933778888795
2018-09-17,3385.5752841821395,766.2210616328521,6132.058606430231
2018-09-18,3722.077335334143,1059.7408301679538,6421.491596819494
2018-09-19,3229.9994102188407,703.0096695765667,6159.32615024968
2018-09-20,2621.1686480027397,-203.0348169355935,5383.351529042802
2018-09-21,3204.926901129621,561.319588443377,6054.328174243261
2018-09-22,3593.4126845607743,987.1882427516817,6364.937888905755
2018-09-23,3303.1786332361626,579.4528133360301,6047.565724382364
2018-09-24,3134.6218735263164,450.7547337981772,6026.586391193541
2018-09-25,3421.447327291018,895.1223287646162,6230.0231313814365
2018-09-26,2882.6216226685665,385.7048925220426,5759.28783260112
2018-09-28,2775.124207285466,59.20906732121247,5508.404066843985
2018-09-29,3128.984891547433,276.0221082337586,5789.511058895457
2018-09-30,2809.146124429843,114.0397752992577,5628.691056151696
2018-10-01,2616.413675206614,-9.250010880858586,5211.436398244412
2018-10-02,2884.8445674689883,413.41592239955753,5613.32255441861
2018-10-03,2333.6964506206223,-396.13875371079484,4895.567158916728
2018-10-04,1675.6018134186363,-1065.8714196762223,4282.404032567724
2018-10-05,2220.6058907362076,-681.197829104922,4866.166603779185
2018-10-06,2581.4392867089223,-160.45344332498442,5380.475213165133
2018-10-07,2275.1271576800605,-409.00400822680837,4841.1227316422155
2018-10-08,2102.4124216182586,-626.2708555618409,4652.314256684177
2018-10-09,2397.2130731315497,-527.1648781101842,5091.228575347637
2018-10-10,1878.571340051651,-764.5009304527571,4634.171081106123
2018-10-12,1847.6638592152158,-1038.4866944226967,4642.062232616462
2018-10-13,2257.3701481509493,-478.025852707515,5165.609411991173
2018-10-14,2004.4652463714233,-745.4789565543063,4833.898476033339
2018-10-15,1889.1197177520392,-824.2414039830122,4732.935133567546
2018-10-16,2244.61908134453,-344.5619161268335,4808.247624707871
2018-10-17,1789.3189689578007,-897.0688420786286,4616.039717217695
2018-10-19,1890.0494229652436,-735.6103949882173,4743.990324262215
2018-10-20,2366.476067904041,-345.4383556993379,4936.006949563338
2018-10-21,2179.8012625173524,-701.0246373951077,4779.386283708521
2018-10-22,2129.362316185469,-635.6922026199794,4893.300479993078
2018-10-23,2547.613067544676,-231.14910318248275,5289.535932648568
2018-10-24,2152.0909532459955,-671.6467870449508,4898.733744034826
2018-10-26,2360.3260350248534,-222.49281547482818,5170.054912005712
2018-10-27,2883.022153526258,-12.88969584995311,5480.103214668118
2018-10-28,2736.7540265982325,195.53379491514372,5641.65349298745
2018-10-29,2720.294248055852,123.3850065578339,5411.646826319586
2018-10-30,3165.618255561022,316.28957695974333,5935.363679545346
2018-10-31,2789.881590044505,-146.0678564641571,5464.161747099575
2018-11-01,2303.622924894216,-562.2546591909479,5102.47448610505
2018-11-02,3014.831311655025,270.7508794363609,5965.119048430713
2018-11-03,3534.2482325820633,803.2056180580506,6043.837861399026
2018-11-04,3377.005848258128,651.008085569888,6127.270892145608
2018-11-05,3342.0784354629104,761.7683266196727,5736.131205346397
2018-11-06,3761.766614456705,1103.6886817561656,6779.121563421296
2018-11-07,3353.6716212933356,636.9718896720296,6020.188151592295
2018-11-08,2828.89291540465,135.9904452942664,5596.952817592084
2018-11-09,3496.0875661541586,786.89154131275,6126.855947825635
2018-11-10,3966.762062040757,1399.9266180329341,6642.847312905229
2018-11-11,3756.8980423785038,842.5320450107134,6383.075971637979
2018-11-12,3666.389117096751,920.8166643135697,6305.924327775186
2018-11-13,4028.5086020406343,1433.6378591979837,6797.778613896894
2018-11-14,3561.865708618196,799.057345562453,6082.2712546648745
2018-11-15,2978.583812065413,280.4883005374773,5813.030187901407
2018-11-16,3588.3396208479053,828.6413218004894,6389.804721915432
2018-11-17,4003.6343072439076,1192.3516286892989,6665.539076290478
2018-11-18,3741.3985439969524,947.1021570067487,6534.597874880216
2018-11-19,3602.40907663038,772.8470603960178,6442.789575049857
2018-11-20,3920.7371307763497,966.4995544992615,6472.738028032086
2018-11-21,3415.686661844402,568.4938116624213,6213.989116111788
2018-11-22,2799.9565243649686,22.513697578020103,5430.900549796245
2018-11-23,3383.6658091972877,613.7682406221307,6169.098991234672
2018-11-24,3779.6137951642704,996.2998957820363,6498.570772990735
2018-11-25,3504.8767961286485,811.6595113646287,6329.8205123038115
2018-11-26,3360.2198086475414,442.41674634048655,6014.158142824132
2018-11-27,3679.5434652881017,924.5928955109052,6500.721168180701
2018-11-28,3181.8244293943108,494.1705776282776,5971.039778885535
2018-11-29,2579.2833538685545,-138.7494670235229,5478.774794400156
2018-11-30,3181.419610369853,421.9883547047663,5903.549459902055
2018-12-01,3600.2841048472064,707.7885359819469,6369.58380739994
2018-12-02,3352.0922415041346,560.4534964957742,6109.4116350294835
2018-12-03,3236.6546359362405,558.7700765490662,5894.014867277838
2018-12-04,3586.845697698128,991.4758624231671,6479.723387305456
2018-12-05,3120.5677602999995,263.7324381574845,5962.851916463498
2018-12-06,2548.9443598015364,-257.6059108114301,5396.2818306824765
2018-12-07,3180.3812948362142,467.01050048131066,5895.829828426237
2018-12-08,3625.866171257564,797.6664507564443,6341.148249143787
2018-12-09,3400.6078560367655,629.929649533291,6250.212726586592
2018-12-10,3303.4927943448884,505.67734022192633,6019.953539198901
2018-12-11,3666.5776700706433,1007.2416033276631,6444.413848628514
2018-12-13,2635.5679803664084,17.766712162019516,5425.623527000077
2018-12-14,3260.0828094479843,491.6620627824341,5918.279892976917
2018-12-15,3691.4052120155984,1041.7506973324978,6309.170185058439
2018-12-16,3444.725741655731,870.2831361767037,6168.8035899866245
2018-12-17,3319.100422293114,603.1903370787387,5995.26437828034
2018-12-18,3646.942737463015,949.417682113211,6495.926685927011
2018-12-19,3146.004431708918,417.5445210033024,5683.87301479088
2018-12-20,2527.578192892047,-294.8980540490938,5201.648112358416
2018-12-21,3100.560484452249,392.29719707456024,5843.455289082591
2018-12-22,3476.7450482865984,650.240800219526,6104.201288288101
2018-12-23,3172.4485098676114,51.738387901444526,5875.859204061522
2018-12-24,2987.945239723272,292.18469862616774,5707.399331957464
2018-12-25,3256.9313435685203,595.7985712733438,5861.449576988288
2018-12-26,2698.4754199149174,-34.72818575547486,5205.533026702822
2018-12-27,2025.1898610635724,-683.3212409481658,4758.823729348428
2018-12-28,2547.261718660928,-175.76833443053738,5136.547699203368
2018-12-29,2877.7144334858426,372.4339859219734,5347.521455920293
2018-12-30,2534.002647656769,-278.59898802462607,5273.565653079018
2018-12-31,2317.4180277410524,-491.79500902897786,5165.523667443378
2019-01-01,2562.5267135703743,-66.67978155800066,5128.20846588647
2019-01-02,1989.0967228684685,-684.6970429012126,4675.6852993023995
2019-01-03,1310.2497095669478,-1552.38590877429,3830.1033315556956
2019-01-04,1836.47663281764,-901.9189457179208,4570.138961081657
2019-01-05,2180.889071441575,-587.6950945285583,4864.999539680779
2019-01-06,1860.8087237668242,-842.9987373138526,4456.481817996566
2019-01-07,1677.1732203688623,-1147.5744295692691,4586.645684916542
2019-01-08,1963.9789339347942,-803.5533407291628,4592.448953477034
2019-01-09,1440.2190529840432,-1319.7003744662843,4060.432046569556
2019-01-10,818.0511208951414,-1837.4794920238007,3690.9296372218428
2019-01-11,1406.8332712568317,-1337.099743063599,4092.5087078668917
2019-01-12,1818.4004453214216,-720.1055843600171,4356.105793281393
2019-01-13,1568.6825695150937,-1301.9372175253732,4246.455636413016
2019-01-14,1457.142158358829,-1398.185967730482,4299.152863788961
2019-01-15,1816.2512803412758,-983.8406508130338,4548.451073587675
2019-01-16,1363.465340090433,-1309.4537448067233,4028.579129150783
2019-01-17,809.4270180932872,-1901.5484985326857,3559.208355723509
2019-01-18,1462.038713090974,-1311.4299700070594,4261.35565471372
2019-01-19,1931.7738833550536,-916.4367277637987,4524.41681135459
2019-01-20,1733.3283939883254,-1019.1524226034563,4501.266115649745
2019-01-21,1665.088505438821,-1095.2685419608904,4490.820431592864
2019-01-22,2058.6346726325182,-794.1252002661906,4917.359582225869
2019-01-23,1630.7379215990572,-1219.9117649737072,4203.445345518726
2019-01-24,1091.5815580684502,-1504.781756560825,3700.727164735017
2019-01-25,1748.8460814080552,-853.5167156839663,4460.779369411365
2019-01-26,2213.027356200507,-389.01040510734833,4869.139713110792
2019-01-27,1999.0889419044931,-870.551311259541,4728.015531005653
2019-01-28,1905.925152460547,-902.6547261543075,4412.455342083515
2019-01-29,2265.8540977566854,-364.895249623102,4982.053587672032
2019-01-30,1796.5977009421563,-612.4280011575156,4580.970302129636
2019-01-31,1209.4818128782447,-1553.6274315361625,3958.8296777305186
2019-02-01,1813.4947952456505,-557.1468572779252,4501.069320745268
2019-02-02,2220.5752420614654,-652.601704011034,4819.749411989087
2019-02-03,1947.2304621222593,-935.9107114318484,4799.643773671072
2019-02-04,1793.963103133955,-902.3612250812902,4506.975091515094
2019-02-05,2094.726045275576,-605.3983588183415,4918.411062495397
2019-02-06,1568.8634793744866,-1042.2683701811459,4265.798332010468
2019-02-07,929.2722345037216,-1933.101378086633,3556.310278018059
